institution_name,year,country_code,ass_total,ass_trade,inc_trade,in_roa,rt_rwa,in_roe,in_trade,
Principality Building Society,2006,UK,"7169,341","1199,294","0,293332","0,0059326",,"0,1113714","0,002045",
Principality Building Society,2007,UK,"7963,126","1509,218","-0,4381924","0,0056128",,"0,1186743","-0,0028653",
Principality Building Society,2008,UK,"6701,402","1371,344","4,013228","0,0017404","0,5410251467","0,0390758","0,0290645",
Principality Building Society,2009,UK,"7012,031","1334,664","-7,295967","0,0022891","0,4406087195","0,0491391","-0,0552252",
Principality Building Society,2010,UK,"7303,848","1056,253","0,2330673","0,0049142","0,4397624376","0,0989487","0,0015492",
Principality Building Society,2011,UK,"7739,114","626,4777","-0,115211","0,0036473","0,4209257029","0,0720045","-0,0007968",
Principality Building Society,2012,UK,"8356,182","693,8134","0,2465339","0,0037912","0,4260700641","0,0750302","0,0016181",
Principality Building Society,2013,UK,"8501,687","810,6481","-1,413227","0,0039064","0,2941145681","0,0777323","-0,0093458",
Principality Building Society,2014,UK,"9355,844","695,41","-1,860628","0,0070931","0,2735833347","0,1252899","-0,0106838",
Principality Building Society,2015,UK,"10290,77","697,2769","1,238961","0,0065549","0,2777521993","0,1107231","0,006347",
West Bromwich Building Society,2005,UK,"8544,111","1240,384",0,"0,0070348",,"0,1563325",0,
West Bromwich Building Society,2006,UK,"10698,35","1765,989","1,46666","0,005278",,"0,1373894","0,0115075",
West Bromwich Building Society,2007,UK,"11319,41","1948,568","2,337026","0,0056906","0,4241887165","0,1542564","0,016",
West Bromwich Building Society,2008,UK,"10056,34","1166,176","3,511575","0,0059612","0,4864093696","0,1423167","0,0250672",
West Bromwich Building Society,2009,UK,"10368,25","2180,653","11,89804","-0,005283","0,4146211752","-0,1427989","0,1294261",
West Bromwich Building Society,2010,UK,"9722,29","1969,861","7,574687","-0,0022175","0,4335300634","-0,0358909","0,1470588",
West Bromwich Building Society,2011,UK,"9058,184","1381,826","7,488718","-0,0016662","0,41217191","-0,0249317","0,1331967",
West Bromwich Building Society,2012,UK,"9135,597","1415,586","2,711873","-0,0012818","0,4115511006","-0,0191723","0,0472103",
West Bromwich Building Society,2013,UK,"7471,453","824,3799","6,595061","-0,0014344","0,4440618177","-0,0177731","0,1142857",
West Bromwich Building Society,2014,UK,"7276,696","844,2793","5,45784","0,000358","0,4604246213","0,0041071","0,0656716",
West Bromwich Building Society,2015,UK,"7598,812","635,9479","-22,3013","0,0022464","0,4925279109","0,025576","-0,2612903",
Manchester Building Society,2010,UK,"1042,53","162,0537","-0,381065","0,0004214",,"0,0117471","-0,0499542",
Manchester Building Society,2011,UK,"1019,561","163,6605","-33,02525","-0,0247042",,"-0,8569838","2,219512",
Manchester Building Society,2012,UK,"957,0373","161,4751","-10,17199","-0,0039426",,"-0,2291611","-2,766343",
Manchester Building Society,2013,UK,"778,6437","46,24548","-1,536885","-0,0023837",,"-0,0664288","-0,0964809",
Manchester Building Society,2014,UK,"655,1628","41,35891","-0,1761394","0,008145","0,4317267403","0,1528599","-0,0131835",
Manchester Building Society,2015,UK,"565,2244","12,56295","0,2643118","-0,0014102","0,4747709051","-0,0270787","0,0213026",
Cambridge Building Society,2011,UK,"1201,043","114,2814",,"0,0005794","0,356124635","0,0106792",,
Cambridge Building Society,2012,UK,"1405,782","48,9082",,"0,0008234","0,3573191291","0,017541",,
Cambridge Building Society,2013,UK,"1391,208","45,25777",,"0,002206",,"0,045081",,
Cambridge Building Society,2014,UK,"1489,197","51,81839","-0,3249896","0,00367","0,3449239422","0,0728442","-0,0140769",
Cambridge Building Society,2015,UK,"1524,48","77,19429","-0,1156364","0,0013518","0,3400101674","0,0255314","-0,0046649",
Cumberland Building Society,2011,UK,"1832,001","196,9114",0,"0,0052964",,"0,0743424",0,
Cumberland Building Society,2012,UK,"1907,428","155,218",0,"0,0051254","0,4592811891","0,0716911",0,
Cumberland Building Society,2013,UK,"1871,043","28,63773",0,"0,0052362",,"0,0698058",0,
Cumberland Building Society,2014,UK,"2180,097","24,67941",0,"0,0058411","0,4051663298","0,0790331",0,
Cumberland Building Society,2015,UK,"2597,288","28,44995","-1,738676","0,0059257",,"0,0871671","-0,0396123",
Furness Building Society,2011,UK,"968,7229","117,358",,"0,0026272",,"0,0386759",,
Furness Building Society,2012,UK,"1031,136","130,3206",,"0,0024841","0,3685027969","0,0376502",,
Furness Building Society,2013,UK,"1019,331","102,609",,"0,0031807","0,3581820822","0,0462325",,
Furness Building Society,2014,UK,"1131,55","108,8639","-0,136446","0,0043651","0,3701260218","0,0637582","-0,0074855",
Furness Building Society,2015,UK,"1198,294","72,40063","-0,0454286","0,0040174","0,3656210412","0,0561909","-0,0023353",
Leek United Building Society,2010,UK,"890,8593","180,8461",0,"0,0047366",,"0,0713689",0,
Leek United Building Society,2011,UK,"939,9873","150,9162",0,"0,0042653","0,3451781742","0,0647046",0,
Leek United Building Society,2012,UK,"995,6706","109,4779",0,"0,0038886",,"0,0585467",0,
Leek United Building Society,2013,UK,"1027,906","83,01128",0,"0,0048853",,"0,0762155",0,
Leek United Building Society,2014,UK,"1168,342","138,3158","-1,144906","0,0034781","0,3336895361","0,0568974","-0,0818335",
Leek United Building Society,2015,UK,"1208,46","158,6301","0,1252728","0,0051444","0,3576948347","0,0780424","0,0069513",
Nottingham Building Society,2010,UK,"2803,34","469,1089","-0,5826682","0,0013718",,"0,0234004","-0,0192308",
Nottingham Building Society,2011,UK,"2973,638","399,3328",0,"0,0027896",,"0,0477756",0,
Nottingham Building Society,2012,UK,"3364,865","270,2336",0,"0,0029673",,"0,0542235",0,
Nottingham Building Society,2013,UK,"3632,739","223,3196","1,413227","0,0041496",,"0,0760315","0,0242915",
Nottingham Building Society,2014,UK,"4205,687","249,06","0,2480837","0,0051319","0,335757749","0,094635","0,003367",
Nottingham Building Society,2015,UK,"4501,974","168,2472","1,651948","0,0061156","0,362321284","0,1054115","0,0204778",
Progressive Building Society,2011,UK,"1986,155","75,14735","0,8859729","0,0018852","0,3403855188","0,0400112","0,0416802",
Progressive Building Society,2012,UK,"2005,73","29,36852","0,906012","0,0018751","0,3653027576","0,0380982","0,0379512",
Progressive Building Society,2013,UK,"1951,236","37,19831","0,1943188","0,0034143","0,3666106509","0,0684456","0,0066748",
Progressive Building Society,2014,UK,"2174,799","12,63717","-0,0099233","0,0074597","0,3499722963","0,143596","-0,0002667",
Progressive Building Society,2015,UK,"2356,523","146,8948","-0,0468052","0,0081925","0,3586775092","0,1421305","-0,0011775",
National Counties Building Society,2010,UK,"1444,114","289,3569",,"0,0019141",,"0,0221387",,
National Counties Building Society,2011,UK,"1465,453","231,0586",,"0,0055481","0,3763838895","0,0615509",,
National Counties Building Society,2012,UK,"1627,732","228,4164",,"0,0015797",,"0,0187923",,
National Counties Building Society,2013,UK,"1540,391","215,4722",,"0,0010497","0,3622005062","0,0119221",,
National Counties Building Society,2014,UK,"1849,87","237,2521","0,0843484","0,0036665","0,3169565429","0,0459496","0,0037098",
National Counties Building Society,2015,UK,"2129,437","271,8783","-4,274416","0,0015102","0,328472972","0,020761","-0,1905609",
Saffron Building Society,2010,UK,"1086,091","177,8952",0,"0,0011695","0,3536810451","0,0269753",0,
Saffron Building Society,2011,UK,"1303,241","238,1706",0,"0,001593","0,3233701978","0,0417903",0,
Saffron Building Society,2012,UK,"1487,089","361,8581",0,"0,0011008","0,3042919422","0,0309398",0,
Saffron Building Society,2013,UK,"1430,424","343,7184",0,"0,0025119","0,3013735787","0,066505",0,
Saffron Building Society,2014,UK,"1550,255","271,4959","-4,895931","0,0026965",,"0,065984","-0,212056",
Saffron Building Society,2015,UK,"1537,265","233,4202","-0,1417922","0,0036814","0,3624096041","0,0812324","-0,0048539",
Newbury Building Society,2011,UK,"828,5449","54,63589",0,"0,0031481",,"0,0529432",0,
Newbury Building Society,2012,UK,"900,8117","7,430817",0,"0,0034826",,"0,0600188",0,
Newbury Building Society,2013,UK,"941,1708","7,435547",0,"0,0044659",,"0,077312",0,
Newbury Building Society,2014,UK,"1056,967","7,79501",0,"0,0072421","0,3272424778","0,1196643",0,
Newbury Building Society,2015,UK,"1178,947","8,643059",0,"0,008357","0,3604324028","0,1312829",0,
Ipswich Building Society,2012,UK,"709,707","40,21478",,"0,0048858",,"0,129722",,
Ipswich Building Society,2013,UK,"724,3724","65,11443",,"0,0051473","0,3481974189","0,1296797",,
Ipswich Building Society,2014,UK,"774,2724","89,79292",,"0,0060333","0,3396188473","0,1381411",,
Ipswich Building Society,2015,UK,"766,7766","80,57418",,"0,0034183","0,3855651046","0,0696862",,
Dudley Building Society,2010,UK,"365,0991","41,40683",,"0,0040824",,"0,075037",,
Dudley Building Society,2011,UK,"379,8498","45,93888",,"0,0029754","0,3809534716","0,0531135",,
Dudley Building Society,2012,UK,"394,8922","54,65642",,"0,0000593","0,4218753878","0,0010715",,
Dudley Building Society,2013,UK,"384,6411","50,24572",,"0,0004868","0,404232413","0,0087023",,
Dudley Building Society,2014,UK,"410,8278","49,82486",,"0,0016787","0,3998719171","0,0293192",,
Dudley Building Society,2015,UK,"445,6656","32,11488","0,0165195","0,0038086",,"0,0662317","0,0019611",
Melton Mowbray Building Society,2010,UK,"450,5149","70,93434",,"0,0005949",,"0,0075022",,Size   (total  assets   EUR  125-150   bn)
Melton Mowbray Building Society,2011,UK,"440,2465","81,25728",,"0,0015963",,"0,0187801",,Size   (total  assets   EUR  125-150   bn)
Melton Mowbray Building Society,2012,UK,"484,86","62,35574",,"0,0009839","0,3902462567","0,0124476",,Size   (total  assets   EUR  125-150   bn)
Melton Mowbray Building Society,2013,UK,"467,1019","61,12743",,"0,0025364","0,384493405","0,0307217",,Size   (total  assets   EUR  125-150   bn)
Melton Mowbray Building Society,2014,UK,"502,0064","74,23375","-0,0595401","0,0027032",,"0,0320153","-0,0082446",Size   (total  assets   EUR  125-150   bn)
Melton Mowbray Building Society,2015,UK,"528,4623","68,4848","0,0055065","0,0040846","0,4212222897","0,0453084","0,0006353",Size   (total  assets   EUR  125-150   bn)
Scottish Building Society,2010,UK,"381,54","2,377032",,"0,0026236",,"0,0345316",,Size   (total  assets   EUR  125-150   bn)
Scottish Building Society,2011,UK,"399,724","40,48045",,"0,0021819",,"0,0286349",,Size   (total  assets   EUR  125-150   bn)
Scottish Building Society,2012,UK,"422,0941","50,04496",,"0,0023334",,"0,0308096",,Size   (total  assets   EUR  125-150   bn)
Scottish Building Society,2013,UK,"467,1103","37,60659",,"0,0019817","0,3711241221","0,0289601",,Size   (total  assets   EUR  125-150   bn)
Scottish Building Society,2014,UK,"511,5541","46,17267",,"0,0025848","0,3595983299","0,0362961",,Size   (total  assets   EUR  125-150   bn)
Scottish Building Society,2015,UK,"513,1477","47,13232","-0,0082597","0,0059771",,"0,07429","-0,0008953",
Tipton & Coseley Building Society,2011,UK,"438,449","2,695013",0,"0,0074548",,"0,1018572",0,
Tipton & Coseley Building Society,2012,UK,"457,5645","2,518806",0,"0,0064655",,"0,0846485",0,
Tipton & Coseley Building Society,2013,UK,"449,3809","2,812557",0,"0,0067142","0,3759383187","0,0829771",0,
Tipton & Coseley Building Society,2014,UK,"481,2638","20,73351","-0,0111638","0,0073096",,"0,083665","-0,0012575",
Tipton & Coseley Building Society,2015,UK,"493,6392","29,68614","0,0123896","0,0080929","0,3568869733","0,0833874","0,0013365",
Hinckley and Rugby Building Society,2010,UK,"683,1683","66,68532",,"0,0003855",,"0,005617",,
Hinckley and Rugby Building Society,2011,UK,"688,0164","88,21319",,"0,0001959",,"0,0027894",,
Hinckley and Rugby Building Society,2012,UK,"714,9404","59,09546",,"0,0004035","0,3437107485","0,006018",,
Hinckley and Rugby Building Society,2013,UK,"670,1855","44,19419",,"0,0004586","0,3393266491","0,0066525",,
Hinckley and Rugby Building Society,2014,UK,"707,4448","21,05036",,"0,0004348","0,3112247062","0,0061553",,Size   (total  assets   EUR  30-50   bn)
Hinckley and Rugby Building Society,2015,UK,"774,4725","21,5587",,"0,0008674","0,3421685082","0,0123953",,Size   (total  assets   EUR  30-50   bn)
Mansfield Building Society,2011,UK,"313,5435","18,86152",,"0,0009554",,"0,0131619",,Size   (total  assets   EUR  30-50   bn)
Mansfield Building Society,2012,UK,"346,3474","5,872711",,"0,0008969",,"0,0132312",,Size   (total  assets   EUR  30-50   bn)
Mansfield Building Society,2013,UK,"325,6805","1,99709",0,"0,0038873","0,3699257401","0,0528775",0,Size   (total  assets   EUR  30-50   bn)
Mansfield Building Society,2014,UK,"369,1122","30,37782","-0,0322509","0,0056256",,"0,0755334","-0,0049252",Size   (total  assets   EUR  30-50   bn)
Mansfield Building Society,2015,UK,"426,9861","3,777425","0,0137662","0,0063868","0,3823721662","0,0876955","0,0016889",Size   (total  assets   EUR  30-50   bn)
Bath Investment & Building Society,2010,UK,"287,0522","20,8498",0,"0,0051639",,"0,0823593",0,Size   (total  assets   EUR  30-50   bn)
Bath Investment & Building Society,2011,UK,"303,3826","25,94584",0,"0,0087192",,"0,1290854",0,Size   (total  assets   EUR  30-50   bn)
Bath Investment & Building Society,2012,UK,"332,5414","6,482399",0,"0,0082996",,"0,1188802",0,Size   (total  assets   EUR  30-50   bn)
Bath Investment & Building Society,2013,UK,"328,2835","6,312932",0,"0,0098762",,"0,1279548",0,The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Bath Investment & Building Society,2014,UK,"359,3726","6,610274","0,0607805","0,0127848","0,3930294074","0,151316","0,0060749",The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Bath Investment & Building Society,2015,UK,"396,9919","8,330982","-0,0261558","0,0141722","0,4265019009","0,1546204","-0,0022557",The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Harpenden Building Society,2010,UK,"259,8726","18,78534",0,"0,0111568",,"0,1633153",0,The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Harpenden Building Society,2011,UK,"285,067","22,91604",0,"0,0067494",,"0,0975342",0,The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Harpenden Building Society,2012,UK,"308,7155","43,02676",0,"0,0086087",,"0,1194744",0,The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Harpenden Building Society,2013,UK,"343,1498","55,09756",0,"0,0051617","0,3758107975","0,076564",0,The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Harpenden Building Society,2014,UK,"388,4124","88,83607",0,"0,0062626","0,3559446094","0,0892948",0,The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Harpenden Building Society,2015,UK,"416,9998","74,26085",0,"0,0041266","0,3586980138","0,0571301",0,The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Teachers Building Society,2010,UK,"278,6312","34,46004",,"0,0022208",,"0,0281287",,The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Teachers Building Society,2011,UK,"268,6557","35,99995",,"0,0029419",,"0,034654",,The  entity   was  classified   as   significant   on  the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Teachers Building Society,2012,UK,"285,9538","28,01859",,"0,0013493",,"0,0163781",,
Teachers Building Society,2013,UK,"270,9913","11,63577",,"0,0042024","0,3663557096","0,0601548",,
Teachers Building Society,2014,UK,"315,7871","11,24633","-0,0620209","0,0078521","0,4089147403","0,1095565","-0,0098097",
Teachers Building Society,2015,UK,"346,5258","14,52762","0,2629351","0,0072064","0,3991751841","0,0960573","0,0381847",
Vanquis Bank Ltd.,2010,UK,"431,5523","13,76302",0,"0,0629178",,"0,3206557",0,
Vanquis Bank Ltd.,2011,UK,"583,8803","14,27902",0,"0,0882019",,"0,4195407",0,
Vanquis Bank Ltd.,2012,UK,"880,1685","15,51939",0,"0,0999952",,"0,4679538",0,
Vanquis Bank Ltd.,2013,UK,"1168,152","13,0089",0,"0,1116038",,"0,5136845",0,
Vanquis Bank Ltd.,2014,UK,"1619,147","24,46821",0,"0,1100877",,"0,486343",0,
Vanquis Bank Ltd.,2015,UK,"1933,081","44,91121",0,"0,1346656",,"0,5402931",0,
Loughborough Building Society,2010,UK,"319,2915","39,59199",,"0,0034636","0,3595009576","0,0500564",,
Loughborough Building Society,2011,UK,"324,7183","26,23022",,"0,0025226","0,355867532","0,035106",,
Loughborough Building Society,2012,UK,"339,5386","37,48907",,"0,0018334","0,3732076412","0,0255033",,
Loughborough Building Society,2013,UK,"337,9077","42,47891",,"0,0017879","0,3572371982","0,0249674",,
Loughborough Building Society,2014,UK,"370,145","40,05305",,"0,0022788","0,3367923381","0,0317506",,
Loughborough Building Society,2015,UK,"393,4126","26,71877",,"0,0022115","0,3534177604","0,0304327",,
Buckinghamshire Building Society,2010,UK,"197,4503","13,89482",,"0,0026559",,"0,0442918",,
Buckinghamshire Building Society,2011,UK,"206,644","18,81232",,"0,0074877",,"0,1196966",,
Buckinghamshire Building Society,2012,UK,"264,2217","5,432999",,"0,0080803",,"0,1436218",,
Buckinghamshire Building Society,2013,UK,"292,1886","3,837629",,"0,0128938","0,3401809311","0,2139196",,
Buckinghamshire Building Society,2014,UK,"279,2291","9,062236","-0,0582997","0,0196527",,"0,2441832","-0,0066272",
Buckinghamshire Building Society,2015,UK,"278,7167","3,413789","0,0454286","0,0139976","0,3748767117","0,144511","0,0055313",
Raiffeisen Zentralbank Österreich AG,2005,AT,"93863,5","21227,54","212,712","0,0099066","0,5943037496","0,1878619","0,0776306",
Raiffeisen Zentralbank Österreich AG,2006,AT,"115628,9","25448,29","356,728","0,0162789","0,6110602972","0,2836009","0,0927841",
Raiffeisen Zentralbank Österreich AG,2007,AT,137402,"27886,85","-142,157","0,0108064","0,6814879696","0,1762952","-0,0320863",
Raiffeisen Zentralbank Österreich AG,2008,AT,"156921,1","30433,24","-1029,666","0,0038023","0,6774563778","0,0694855","-0,2137593",
Raiffeisen Zentralbank Österreich AG,2009,AT,"147938,3","34010,2","900,742","0,005571","0,6350543436","0,0799563","0,1535082",
Raiffeisen Zentralbank Österreich AG,2010,AT,"136496,8","35339,37","379,968","0,0094664","0,7294871382","0,1148454","0,0679896",
Raiffeisen Zentralbank Österreich AG,2011,AT,"150087,1","34662,63","571,154","0,0076209","0,6648206275","0,0995581","0,1011648",
Raiffeisen Zentralbank Österreich AG,2012,AT,145955,"31201,12","303,679","0,0062879","0,5965203659","0,0754005","0,056986",
Raiffeisen Zentralbank Österreich AG,2013,AT,"147324,1","30472,72","222,799","0,0071202","0,6046637991","0,0889865","0,0391467",
Raiffeisen Zentralbank Österreich AG,2014,AT,"144804,8","34663,82","242,94","-0,0003847","0,543510298","-0,0060503","0,0435453",
Raiffeisen Zentralbank Österreich AG,2015,AT,"138425,8","35149,28","27,925","0,0053232","0,5210777904","0,0792662","0,0053796",
Raiffeisen-Landesbank Steiermark AG,2006,AT,"11593,93",,"6,004","0,0065707","0,5874995795","0,1211329","0,0251293",
Raiffeisen-Landesbank Steiermark AG,2007,AT,"12425,41",,"10,038","0,0059444","0,6096976277","0,1099913","0,0427817",
Raiffeisen-Landesbank Steiermark AG,2008,AT,"13119,47",,"-45,259","0,0035681","0,6671210803","0,0648762","-0,135547",
Raiffeisen-Landesbank Steiermark AG,2009,AT,"13153,25",,"42,042","0,0053159","0,6643567179","0,0834386","0,1336687",
Raiffeisen-Landesbank Steiermark AG,2010,AT,"13750,48",,"59,374","0,0279756","0,671761204","0,2946686","0,0987887",
Raiffeisen-Landesbank Steiermark AG,2011,AT,"14431,72",,"57,118","0,0078948","0,6295957793","0,0844174","0,1633212",
Raiffeisen-Landesbank Steiermark AG,2012,AT,"14996,11",,"98,546","0,0009525","0,5725960266","0,0099227","0,2654152",
Raiffeisen-Landesbank Steiermark AG,2013,AT,"14557,74","4578,961","-57,423","-0,0043998","0,4526312463","-0,0482062","-0,2681538",
Raiffeisen-Landesbank Steiermark AG,2014,AT,"14213,7","4965,846","50,605","-0,0005484","0,4704158664","-0,0067424","0,2214622",
Raiffeisen-Landesbank Steiermark AG,2015,AT,"14046,29","4513,606","86,088","0,0110377","0,4484577778","0,1251036","0,2510191",
Raiffeisenlandesbank Oberösterreich AG,2006,AT,"22151,5","6604,415","46,562","0,0098785","0,7250642169","0,1554502","0,0884325",
Raiffeisenlandesbank Oberösterreich AG,2007,AT,"25267,09","6771,406","36,541","0,010095","0,7660142106","0,150095","0,0654321",
Raiffeisenlandesbank Oberösterreich AG,2008,AT,"32875,46","9564,005","7,144","0,0066823","0,7648641266","0,0992634","0,0099785",
Raiffeisenlandesbank Oberösterreich AG,2009,AT,"35371,16","10232,97","21,88","0,0061919","0,6951824594","0,0884726","0,0296192",
Raiffeisenlandesbank Oberösterreich AG,2010,AT,"35530,05","10278,85","34,672","0,0145763","0,7473614588","0,1707944","0,0288615",
Raiffeisenlandesbank Oberösterreich AG,2011,AT,"38325,67","11026,42","32,658","0,0090583","0,7279713571","0,1063299","0,0320595",
Raiffeisenlandesbank Oberösterreich AG,2012,AT,"39822,65",11781,"29,412","0,0026051","0,7124837247","0,0298307","0,0298789",
Raiffeisenlandesbank Oberösterreich AG,2013,AT,"37412,66","11210,85","-47,177","0,0036013","0,7046569263","0,0380494","-0,0488654",
Raiffeisenlandesbank Oberösterreich AG,2014,AT,"38574,18","12491,3","-40,673","0,0010557","0,6524908631","0,0114186","-0,0428949",
Raiffeisenlandesbank Oberösterreich AG,2015,AT,"37298,57","11577,5","104,565","0,0085371","0,6138063738","0,0851528","0,0924293",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2005,AT,15702,,,,,,,
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2006,AT,"18020,04","8070,445","30,179","0,0279356","0,5470825814","0,2122615","0,0352236",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2007,AT,"21502,33","10596,61","293,55","0,0295077","0,5586562014","0,2173942","0,2858289",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2008,AT,"29444,87","13764,48","-206,567","0,0034303","0,5290857117","0,0342336","-0,3339315",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2009,AT,"33578,79","13796,73","20,641","0,0062539","0,4888684196","0,0694264","0,0272295",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2010,AT,"34644,66","14531,45","-47,034","0,0106013","0,4766936665","0,1066298","-0,0519565",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2011,AT,"34029,04","14817,05","-52,238","0,0044691","0,5085444667","0,0465301","-0,0714049",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2012,AT,"34010,12","14981,67","-131,845","-0,0008758","0,5109820254","-0,0086333","-0,2314118",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2013,AT,"30757,04","12803,83","463,538","0,0058649","0,508127245","0,0525821","0,5747377",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2014,AT,"31015,89","12687,66","367,514","-0,0102981","0,5171745837","-0,1173085","1,106327",
Raiffeisen-Holding Niederösterreich-Wien reg. GmbH,2015,AT,"29355,67","11240,3","461,765","0,0022096","0,4856445109","0,0241751","0,7420916",
Raiffeisenverband Salzburg eGen,2010,AT,"8023,623","2978,671","4,238","0,0026716","0,551435804","0,0557611","0,0219697",
Raiffeisenverband Salzburg eGen,2011,AT,"7976,156","2574,658","4,123","0,0032578","0,5691369376","0,0639011","0,0209117",
Raiffeisenverband Salzburg eGen,2012,AT,"7607,669","2337,445","3,946","0,0033612","0,5910417501","0,0595795","0,0188444",
Raiffeisenverband Salzburg eGen,2013,AT,"6714,78","1747,69","3,206","0,0053464","0,6466555866","0,0780849","0,0150351",
Raiffeisenverband Salzburg eGen,2014,AT,"6191,019","1651,318","2,577","0,0011297","0,655640372","0,0141919","0,0131719",
Raiffeisenverband Salzburg eGen,2015,AT,"6286,242","1530,252","3,476","0,0022088","0,6572557977","0,0274824","0,0189728",
Posojinlica Bank eGen,2010,AT,"349,119","58,02799","0,209","0,0017014","0,6867658306","0,0327147","0,0258471",
Posojinlica Bank eGen,2011,AT,"361,816","62,93302","0,262","0,000644","0,5912203993","0,0127086","0,031723",
Posojinlica Bank eGen,2012,AT,"370,843","52,59098","0,199","0,0007739","0,5891307103","0,0148921","0,0244532",
Posojinlica Bank eGen,2013,AT,"369,002","57,58902","0,183","-0,0087913","0,5429509867","-0,2029656","0,0237385",
Posojinlica Bank eGen,2014,AT,"339,132","46,29599","0,16","-0,0347239","0,5259456495","-2,79715","0,0235745",
Posojinlica Bank eGen,2015,AT,"274,484","42,271","0,206","-0,0602658","0,4881195261","-1,399848","0,0349924",
Raiffeisenbank Bleiburg reg. GmbH,2010,AT,"84,55","18,313","0,008","0,0065996","0,8052986399","0,1220473","0,0030008",
Raiffeisenbank Bleiburg reg. GmbH,2011,AT,"81,843","17,205","0,021","0,0080031","0,8459856066","0,1388889","0,0076839",
Raiffeisenbank Bleiburg reg. GmbH,2012,AT,"79,772","15,235","0,018","0,0050394","0,9064960136","0,0800956","0,0069876",
Raiffeisenbank Bleiburg reg. GmbH,2013,AT,"80,766","14,843","0,005","0,0034173","0,8965777679","0,052823","0,0020129",
Raiffeisenbank Bleiburg reg. GmbH,2014,AT,"87,059","15,109","0,011","0,0016311","0,5368772901","0,02533","0,0042969",
Raiffeisenbank Brückl-Eberstein-Klein St.Paul-Waisenberg reg. GmbH,2010,AT,"67,716","21,044","0,002","0,0071623","0,9229724142","0,0641704","0,0008993",
Raiffeisenbank Brückl-Eberstein-Klein St.Paul-Waisenberg reg. GmbH,2011,AT,"68,663","19,783","0,001","0,0073548","0,91024278","0,0636261","0,0004158",
Raiffeisenbank Brückl-Eberstein-Klein St.Paul-Waisenberg reg. GmbH,2012,AT,"68,103","17,552",,"0,0056532","0,9177275597","0,0468655",,
Raiffeisenbank Brückl-Eberstein-Klein St.Paul-Waisenberg reg. GmbH,2013,AT,"70,578","16,13",,"0,0050157","0,8855450707","0,0418094",,
Raiffeisenbank Brückl-Eberstein-Klein St.Paul-Waisenberg reg. GmbH,2014,AT,"70,33","16,021",,"0,0056164","0,6204464667","0,045148",,
Raiffeisenbank Drautal reg. GmbH,2010,AT,"218,851","46,144","0,054","0,010779","0,4964564932","0,1140881","0,0090833",
Raiffeisenbank Drautal reg. GmbH,2011,AT,"220,068","33,712","0,019","0,0126597","0,5656206264","0,1223486","0,00307",
Raiffeisenbank Drautal reg. GmbH,2012,AT,"218,157","30,362","0,011","0,0100524","0,6196225654","0,0898734","0,0018282",
Raiffeisenbank Drautal reg. GmbH,2013,AT,"223,276","23,212","0,015","0,0071839","0,6277566778","0,0630825","0,0025312",
Raiffeisenbank Drautal reg. GmbH,2014,AT,"229,681","22,096","0,022","0,0101532","0,5906278708","0,0858268","0,0037275",
Raiffeisenbank Drautal reg. GmbH,2015,AT,"231,988","25,634","0,052","0,0084272","0,6021044192","0,0682802","0,0087675",
